sample,altitude_m,ambient_temp_c,air_density_kg_m3,throttle,rpm,egt_c,cht_c,oil_pressure_psi,oil_temperature_c,fuel_flow,engine_load,vibration_rms_g,injection_timing_deg,battery_voltage_v,alternator_current_a,fault_severity,fault,health_state
140,730.56,20.23,1.1414,0.569,4123.69,589.72,140.41,46.77,92.42,13.97,0.559,0.0395105683591214,23.935706348431633,14.140397391820152,17.724646752228853,0.0,NORMAL,NORMAL
141,445.03,32.45,1.1735,0.597,4245.08,597.7,149.4,47.72,97.37,14.77,0.591,0.03509197982740102,22.993353604739642,14.260373470502579,18.734284957954156,0.0,NORMAL,NORMAL
142,1067.74,32.71,1.1043,0.785,4908.44,641.34,165.24,52.96,104.43,19.13,0.765,0.04477135394982524,22.625369351344126,13.995820022443716,21.149813811494255,0.0,NORMAL,NORMAL
143,1779.07,23.14,1.029,0.71,4591.56,620.5,152.95,50.46,98.22,17.05,0.682,0.03625694459513282,23.231266760356874,13.70806601205036,20.190997169571254,0.0,NORMAL,NORMAL
144,2037.57,32.11,1.0027,0.496,3799.75,568.4,138.68,44.21,92.58,11.84,0.474,0.03506847721781509,23.830474343961733,13.947843484145192,17.808554568954204,0.0,NORMAL,NORMAL
145,4772.28,33.63,0.7544,0.949,5260.82,664.53,174.05,55.74,108.41,21.45,0.858,0.0463345448648763,22.176544584252525,14.12019852241155,22.504554957671182,0.0,NORMAL,NORMAL
146,802.44,10.7,1.1334,0.96,5578.31,685.42,170.1,58.25,104.88,23.54,0.942,0.044996636721693795,22.263645719888228,13.960320889047395,23.79962531237816,0.0,NORMAL,NORMAL
147,2695.12,23.01,0.938,0.415,3483.08,547.57,126.63,41.71,86.51,9.76,0.39,0.03282853260630106,23.651422647168282,14.087224274884962,15.238364515214343,0.0,NORMAL,NORMAL
148,1471.63,36.86,1.0611,0.226,2829.65,504.58,118.08,36.55,83.79,5.46,0.218,0.027391557158929315,24.375216407846327,14.16296620321589,13.326518960590413,0.0,NORMAL,NORMAL
149,726.68,9.78,1.1418,0.392,3462.47,546.21,119.53,41.55,82.33,9.62,0.385,0.034520862190332194,24.044181463538468,13.886164916066969,15.442133217436607,0.0,NORMAL,NORMAL
150,3098.75,23.77,0.8999,0.54,3916.76,576.1,137.28,45.13,91.31,12.61,0.504,0.028169156440854742,23.346719366170312,13.947378414094679,17.708242472303258,0.0,NORMAL,NORMAL
151,4821.71,15.77,0.7504,0.292,3001.25,515.87,111.6,37.9,79.27,6.59,0.263,0.02354143275219643,24.223302572957387,14.041142613365952,14.076508664821397,0.0,NORMAL,NORMAL
152,3584.64,11.7,0.8556,0.491,3726.25,563.57,126.73,43.63,85.68,11.36,0.454,0.03752743587933847,23.4152959271828,13.983695893503707,16.559332882177486,0.0,NORMAL,NORMAL
153,328.23,25.8,1.1869,0.704,4654.73,624.65,155.77,50.96,99.68,17.47,0.699,0.03970689224746778,23.051936563398918,14.079589596232218,21.07342106559576,0.0,NORMAL,NORMAL
154,2303.88,37.77,0.9761,0.677,4442.77,610.71,156.74,49.29,101.04,16.07,0.643,0.045339304390721265,22.66430637478311,13.959040949979073,19.605914843056382,0.0,NORMAL,NORMAL
155,824.79,18.5,1.1309,0.542,4019.79,582.88,137.09,45.95,90.81,13.29,0.532,0.035610586138553245,23.042753033291216,13.860548919008119,17.166226055056654,0.0,NORMAL,NORMAL
156,4597.19,24.57,0.7687,0.909,5132.4,656.08,166.47,54.73,104.34,20.61,0.824,0.046007596192952395,22.827621943365568,14.001137760007403,21.679700725951264,0.0,NORMAL,NORMAL
157,211.81,36.52,1.2003,0.318,3200.73,529.0,126.7,39.48,87.6,7.9,0.316,0.031036797384058613,24.172109708589993,13.783986915204302,14.973829102995792,0.0,NORMAL,NORMAL
158,68.96,37.01,1.2169,0.405,3536.4,551.08,134.89,42.13,91.27,10.11,0.404,0.028174819728385016,24.308523330049685,13.898929457394688,15.246082172745798,0.0,NORMAL,NORMAL
159,1574.45,6.85,1.0503,0.641,4347.53,604.44,139.02,48.53,90.77,15.44,0.618,0.039635888138074074,23.61171638770927,14.121340480990982,18.992979174628346,0.0,NORMAL,NORMAL
160,3283.58,33.74,0.8829,0.962,5401.44,673.78,177.43,56.85,109.93,22.38,0.895,0.05170195845187241,22.243051987865005,13.910989639963148,23.549894849911805,0.0,NORMAL,NORMAL
161,413.42,29.41,1.1771,0.806,5032.68,649.52,166.53,53.94,104.75,19.95,0.798,0.04703495709130691,22.643146355061543,13.922401871079948,21.633992851150015,0.0,NORMAL,NORMAL
162,3244.71,29.59,0.8864,0.874,5090.31,653.31,167.99,54.4,105.41,20.33,0.813,0.042948504415761,23.23093791618317,13.992367894701411,22.219148158266407,0.0,NORMAL,NORMAL
163,4373.87,13.12,0.7873,0.56,3939.42,577.59,132.49,45.31,88.35,12.76,0.51,0.029542795126951696,23.845660370999912,14.102087306387265,17.368281451538447,0.0,NORMAL,NORMAL
164,243.49,5.65,1.1966,0.68,4568.32,618.97,143.65,50.28,92.73,16.9,0.676,0.03759329859034658,22.850740637927846,14.021866503423935,20.729456351481844,0.0,NORMAL,NORMAL
165,2614.97,31.24,0.9457,0.866,5102.82,654.13,169.11,54.5,106.03,20.41,0.817,0.048107481525544185,22.256069090942212,14.008168967215324,21.786632849310262,0.0,NORMAL,NORMAL
166,1505.31,25.4,1.0575,0.298,3093.51,521.94,118.6,38.63,83.13,7.19,0.288,0.030092755333944125,23.815161852010984,13.976770351135766,14.571910463902803,0.0,NORMAL,NORMAL
167,1743.77,29.45,1.0327,0.591,4159.43,592.07,145.87,47.05,95.57,14.21,0.568,0.04142000832098697,23.12551658818933,13.975153257645532,17.611657448303692,0.0,NORMAL,NORMAL
168,367.04,14.17,1.1824,0.969,5650.64,690.17,173.55,58.82,106.68,24.02,0.961,0.04688452976229926,21.92578832045938,14.075539301689803,24.03193938752191,0.0,NORMAL,NORMAL
169,2372.41,32.73,0.9693,0.952,5429.1,675.6,177.58,57.07,109.91,22.56,0.902,0.04766095033543265,21.996237611341382,13.920802973766218,23.52533769244479,0.0,NORMAL,NORMAL
170,4897.88,24.03,0.7443,0.616,4109.52,588.78,141.98,46.65,93.42,13.88,0.555,0.035920411934073346,23.295789289827617,14.237294424568521,17.480454165927384,0.0,NORMAL,NORMAL
171,398.56,20.52,1.1788,0.832,5133.59,656.16,164.48,54.74,103.14,20.62,0.825,0.0406121696857379,22.736584783213328,13.947519799534573,22.442550178519298,0.0,NORMAL,NORMAL
172,4015.22,19.68,0.8178,0.673,4345.77,604.33,145.4,48.52,94.6,15.43,0.617,0.030181988868338873,23.210995917016376,13.901514298960926,19.375080429334346,0.0,NORMAL,NORMAL
173,3024.75,24.89,0.9068,0.656,4329.58,603.26,147.62,48.39,95.99,15.33,0.613,0.040515345709361696,23.19109205183603,14.056567553930192,18.600307728518846,0.0,NORMAL,NORMAL
174,1644.89,20.82,1.0429,0.68,4487.38,613.64,149.32,49.64,96.43,16.36,0.655,0.037959291788998054,22.979949421088147,14.024172241001375,20.010493583677466,0.0,NORMAL,NORMAL
175,2901.03,22.46,0.9184,0.249,2886.99,508.35,112.24,37.0,80.07,5.84,0.233,0.02937512638714145,24.84806753948834,13.974284989223834,13.903127792401179,0.0,NORMAL,NORMAL
176,693.25,11.62,1.1455,0.384,3435.06,544.41,119.8,41.33,82.59,9.44,0.378,0.02742655723318602,24.0206548726609,13.968609203070093,15.79294791932168,0.0,NORMAL,NORMAL
177,3567.42,5.94,0.8572,0.691,4429.44,609.83,140.51,49.18,91.35,15.98,0.639,0.044597728023022636,23.248443287511755,13.837144779966712,19.984438466623516,0.0,NORMAL,NORMAL
178,4103.21,31.67,0.8102,0.39,3355.69,539.19,127.95,40.7,87.77,8.92,0.357,0.03564624506246759,23.908592083109998,13.931353293260074,14.614571267541061,0.0,NORMAL,NORMAL
179,4290.67,33.28,0.7943,0.948,5285.23,666.13,174.45,55.94,108.57,21.61,0.865,0.045991486720396615,22.356960462533,14.159746150784697,23.511026721847877,0.0,NORMAL,NORMAL
180,809.56,20.35,1.1326,0.389,3451.32,545.48,124.55,41.46,85.38,9.55,0.382,0.035523941840362505,24.01673482915641,13.928071762684803,15.03107999642342,0.0,NORMAL,NORMAL
181,3405.02,38.67,0.8718,0.58,4046.43,584.63,147.8,46.16,97.14,13.46,0.539,0.032979837219920975,23.50904293292799,13.824741542112186,18.59549496542942,0.0,NORMAL,NORMAL
182,3459.39,23.68,0.8669,0.631,4223.15,596.26,144.49,47.55,94.5,14.63,0.585,0.033761709729526364,22.942172093159243,13.969777679099495,18.41733349900858,0.0,NORMAL,NORMAL
183,2652.86,13.45,0.9421,0.301,3076.13,520.8,112.21,38.5,79.36,7.08,0.283,0.025248197462258495,24.0744340990528,14.054632392192048,13.955387265170481,0.0,NORMAL,NORMAL
184,1232.67,36.7,1.0865,0.926,5419.9,674.99,179.35,57.0,111.01,22.5,0.9,0.05084350561546471,22.481706819899664,13.994231785883061,23.457443508326932,0.0,NORMAL,NORMAL
185,4828.16,38.52,0.7499,0.326,3117.67,523.53,125.73,38.82,87.32,7.35,0.294,0.03103218513648488,23.675046488515612,13.999753167548468,14.785888314901014,0.0,NORMAL,NORMAL
186,2600.8,24.37,0.9471,0.772,4768.06,632.11,157.74,51.85,100.45,18.21,0.728,0.041768426179494424,23.111229652410934,14.046029670306199,20.974234180447684,0.0,NORMAL,NORMAL
187,684.84,26.83,1.1465,0.63,4353.94,604.86,149.17,48.58,96.83,15.49,0.619,0.03229094916601211,23.789527056233275,14.125331120865292,18.86627179918133,0.0,NORMAL,NORMAL
188,2551.48,7.88,0.9519,0.28,3004.79,516.1,107.74,37.93,76.94,6.61,0.264,0.02689645957750802,24.63264069844863,14.056017866255683,14.19369354563302,0.0,NORMAL,NORMAL
189,3598.1,21.53,0.8544,0.702,4467.43,612.33,149.2,49.48,96.43,16.23,0.649,0.03882049837623351,23.678092719039785,13.943012789742394,19.22063986456474,0.0,NORMAL,NORMAL
190,697.07,30.0,1.1451,0.412,3540.31,551.34,131.48,42.16,89.21,10.13,0.405,0.031925265557754844,23.982184419389423,13.918092196070843,15.553062399255117,0.0,NORMAL,NORMAL
191,2423.82,23.44,0.9643,0.371,3335.83,537.88,123.36,40.55,85.09,8.79,0.352,0.030315438777968204,24.27847674531241,14.029109941789939,15.291142427497224,0.0,NORMAL,NORMAL
192,1836.8,38.38,1.0231,0.988,5598.7,686.76,184.42,58.41,113.39,23.68,0.947,0.05177276518827155,22.21601744748409,13.971788529806263,25.092239933235412,0.0,NORMAL,NORMAL
193,3166.66,32.82,0.8936,0.673,4383.83,606.83,152.87,48.82,98.94,15.68,0.627,0.037510544520532124,22.860649404835684,13.999921291626286,19.390495355637103,0.0,NORMAL,NORMAL
194,3489.27,23.17,0.8642,0.861,5031.14,649.42,163.38,53.93,102.86,19.94,0.798,0.04672605173185703,22.4820433442693,14.01341250975264,21.78121971469948,0.0,NORMAL,NORMAL
195,1540.7,24.16,1.0538,0.229,2840.16,505.27,111.98,36.63,80.09,5.53,0.221,0.02350036736641064,24.09910453726891,13.977135387523818,13.859335241270038,0.0,NORMAL,NORMAL
196,653.98,39.68,1.1499,0.445,3664.74,559.52,139.27,43.14,93.43,10.95,0.438,0.03222714906528984,23.090823475345832,14.124207280263557,16.65565441256331,0.0,NORMAL,NORMAL
197,890.99,8.74,1.1236,0.994,5700.38,693.45,172.01,59.21,105.57,24.34,0.974,0.04809693484530783,21.922766601932828,14.144810546951142,24.471188152532473,0.0,NORMAL,NORMAL
198,364.53,14.44,1.1827,0.655,4466.14,612.25,145.63,49.47,94.29,16.22,0.649,0.04302798793389552,23.566546146914988,14.063997372315859,19.0892429404761,0.0,NORMAL,NORMAL
199,797.22,12.57,1.134,0.702,4617.12,622.18,148.27,50.66,95.32,17.22,0.689,0.04376864890574377,22.32053963939539,14.053237369011706,19.340054086141404,0.0,NORMAL,NORMAL
200,4536.84,15.45,0.7737,0.937,5232.08,662.64,164.27,55.52,102.66,21.26,0.851,0.040187498784347686,22.54972347629253,13.769109596780641,22.87788806969382,0.0,NORMAL,NORMAL
201,2389.83,13.63,0.9676,0.609,4193.78,594.33,138.77,47.32,91.18,14.43,0.577,0.0437728457565179,23.684901427934403,13.911247250504355,18.70345714166496,0.0,NORMAL,NORMAL
202,1501.22,21.17,1.0579,0.981,5600.93,686.9,175.87,58.43,108.26,23.69,0.948,0.04312942847935828,22.446070246762094,14.066125439618945,23.564645575180393,0.0,NORMAL,NORMAL
203,394.69,16.36,1.1793,0.56,4106.46,588.58,138.07,46.63,91.08,13.86,0.554,0.03892899798792437,23.262535603722537,14.086708702502637,17.4754916164679,0.0,NORMAL,NORMAL
204,3050.05,38.72,0.9045,0.83,4947.29,643.9,169.16,53.27,106.64,19.39,0.776,0.039350990961624824,22.76519931586205,14.023347960192236,21.79151029415651,0.0,NORMAL,NORMAL
205,2851.7,17.63,0.9231,0.322,3149.64,525.63,116.04,39.08,81.39,7.56,0.303,0.024343094257703347,23.776572486750567,13.930164710074793,15.32279918149647,0.0,NORMAL,NORMAL
206,202.4,35.05,1.2014,0.558,4108.72,588.73,147.47,46.65,96.71,13.87,0.555,0.0357426813271981,23.180395946413796,13.863083911296558,18.500974080417475,0.0,NORMAL,NORMAL
207,741.44,17.05,1.1402,0.764,4854.77,637.81,156.14,52.54,99.17,18.78,0.751,0.044026932939669444,22.41013132863462,14.167594936924202,21.69609732407379,0.0,NORMAL,NORMAL
208,704.78,34.82,1.1442,0.777,4902.76,640.97,166.16,52.92,105.0,19.1,0.764,0.04108461195178155,23.10687595642157,14.029087165229736,20.458989398815074,0.0,NORMAL,NORMAL
209,3459.14,5.64,0.8669,0.277,2975.44,514.17,105.92,37.7,75.96,6.42,0.257,0.024987114989351307,24.52914188142383,13.984762606736815,14.189821940560364,0.0,NORMAL,NORMAL
210,2470.96,38.75,0.9597,0.814,4925.05,642.44,168.65,53.09,106.42,19.24,0.77,0.04060393145255027,22.108645665129885,13.804863813041756,22.05621188376268,0.0,NORMAL,NORMAL
211,1742.11,5.29,1.0329,0.945,5451.74,677.09,164.4,57.25,101.92,22.71,0.908,0.04876361762189598,22.28482604564321,14.105847135252318,23.29283270096358,0.0,NORMAL,NORMAL
212,1665.58,34.53,1.0408,0.63,4305.26,601.66,151.86,48.2,98.62,15.17,0.607,0.0368363569518983,23.376909801664464,14.01732699829472,19.33450018045054,0.0,NORMAL,NORMAL
213,4282.36,9.76,0.795,0.469,3624.49,556.87,123.36,42.82,84.03,10.69,0.427,0.037609916931086285,23.588014861187176,13.90231264107699,16.564440970034976,0.0,NORMAL,NORMAL
214,2113.1,8.63,0.9951,0.499,3806.65,568.86,127.1,44.26,85.61,11.89,0.475,0.03671080795569018,24.190266520801902,13.915634946535878,17.114928794485586,0.0,NORMAL,NORMAL
215,4034.4,37.19,0.8162,0.507,3766.51,566.22,140.43,43.95,93.75,11.62,0.465,0.03494645072626335,23.509089450042204,14.110506170157077,17.52767317350159,0.0,NORMAL,NORMAL
216,4100.4,31.51,0.8105,0.704,4450.55,611.22,153.79,49.35,99.25,16.12,0.645,0.034382399703432945,23.35876591784306,14.003609580508654,19.032401623144686,0.0,NORMAL,NORMAL
217,3910.17,37.56,0.8269,0.318,3108.52,522.93,125.04,38.75,86.94,7.29,0.292,0.031388578633115005,24.323722635640003,14.082095033193355,14.519944161438408,0.0,NORMAL,NORMAL
218,2753.64,23.33,0.9324,0.299,3066.88,520.19,116.93,38.42,82.23,7.02,0.281,0.024207346662645787,24.14437122908025,13.974448447667465,14.195153061012334,0.0,NORMAL,NORMAL
219,3700.56,31.95,0.8453,0.305,3069.98,520.39,121.32,38.45,84.85,7.04,0.282,0.03191340426668095,23.945827543557407,14.06540959437518,14.51737854620229,0.0,NORMAL,NORMAL
220,984.4,32.67,1.1134,0.391,3453.05,545.6,130.75,41.47,89.1,9.56,0.382,0.03462925791835406,23.56656211133428,14.088232355930488,16.195628013553534,0.0,NORMAL,NORMAL
221,4472.84,26.52,0.779,0.731,4526.23,616.2,153.09,49.94,98.55,16.62,0.665,0.04274136016228347,22.92281286272709,14.07778984880358,19.596039003009434,0.0,NORMAL,NORMAL
222,255.69,7.45,1.1952,0.34,3283.57,534.45,114.13,40.13,79.75,8.44,0.338,0.029645385812489204,24.16998672424092,13.929142141380273,15.027668481810675,0.0,NORMAL,NORMAL
223,2279.67,11.44,0.9785,0.477,3721.85,563.28,126.5,43.59,85.56,11.33,0.453,0.03609979316759682,23.383735257909596,14.039006679381888,16.819673035337427,0.0,NORMAL,NORMAL
224,2784.51,9.02,0.9295,0.802,4862.15,638.3,152.3,52.6,96.83,18.83,0.753,0.05105954415413335,22.271165870923607,13.92487682433828,21.353091637164216,0.0,NORMAL,NORMAL
225,1332.55,13.02,1.0758,0.337,3240.86,531.64,115.9,39.8,80.97,8.16,0.327,0.033054060796566094,24.299853415668842,13.895669497628017,15.081877755603353,0.0,NORMAL,NORMAL
226,1529.9,15.92,1.0549,0.714,4617.33,622.19,149.95,50.66,96.33,17.22,0.689,0.04266044652433921,22.721307431145032,14.040518275897728,20.66926588163119,0.0,NORMAL,NORMAL
227,1493.68,16.61,1.0587,0.639,4347.39,604.43,143.9,48.53,93.69,15.44,0.618,0.04061624992932697,23.1506838801363,13.985448389939885,18.5262229706011,0.0,NORMAL,NORMAL
228,2782.13,7.87,0.9297,0.265,2946.77,512.29,106.36,37.47,76.33,6.23,0.249,0.02746394919458718,23.806919172001635,14.191027374349181,13.940232753622613,0.0,NORMAL,NORMAL
229,4411.97,23.06,0.7841,0.25,2863.33,506.8,111.98,36.82,80.0,5.68,0.227,0.022184451075735825,23.789820513717643,14.121119547459905,13.645086517151677,0.0,NORMAL,NORMAL
230,746.02,34.54,1.1396,0.611,4279.66,599.98,151.26,48.0,98.36,15.0,0.6,0.038454540847461485,23.288337171137698,13.813767016234802,19.25547577796652,0.0,NORMAL,NORMAL
231,2852.38,32.79,0.923,0.769,4743.19,630.47,161.36,51.66,102.71,18.05,0.722,0.03850418065473685,23.19472892083618,14.116662947194662,20.606146402396813,0.0,NORMAL,NORMAL
232,3672.69,13.22,0.8478,0.659,4309.76,601.96,141.32,48.23,92.28,15.2,0.608,0.040051776829065716,23.412666224541066,14.08328532479736,19.023527636836857,0.0,NORMAL,NORMAL
233,2561.15,6.46,0.9509,0.906,5250.49,663.85,160.21,55.66,100.15,21.38,0.855,0.04470260582129767,22.25537184874099,14.054146388278543,22.353246871877367,0.0,NORMAL,NORMAL
234,3753.72,16.66,0.8406,0.693,4428.1,609.74,145.84,49.17,94.56,15.97,0.639,0.03704297824601664,23.21954974043141,13.915388813629388,19.41964733968626,0.0,NORMAL,NORMAL
235,4031.82,27.04,0.8164,0.762,4653.26,624.56,156.36,50.95,100.04,17.46,0.698,0.03694064763476331,22.923975182542865,14.12026048355328,20.382663113581998,0.0,NORMAL,NORMAL
236,1033.65,39.98,1.108,0.326,3207.72,529.46,128.6,39.53,88.71,7.95,0.318,0.02935334834173186,24.209268394040205,13.969670703956483,15.217031336164476,0.0,NORMAL,NORMAL
237,529.22,26.39,1.164,0.418,3567.84,553.15,130.33,42.38,88.42,10.31,0.413,0.03261910427853487,24.561062785587794,14.008573496896025,15.333026882731,0.0,NORMAL,NORMAL
238,3889.59,5.91,0.8287,0.801,4795.92,633.94,149.17,52.07,95.2,18.39,0.736,0.04709690406802976,23.343108997875127,13.97125298711269,20.742462649180407,0.0,NORMAL,NORMAL
239,4287.54,23.71,0.7946,0.78,4704.18,627.91,155.9,51.35,99.58,17.79,0.712,0.045291710429025536,22.92017099735295,14.134059165964894,20.744595642192575,0.0,NORMAL,NORMAL
240,3238.44,7.69,0.887,0.416,3470.45,546.74,118.67,41.61,81.78,9.67,0.387,0.02936004044752426,23.892199904265993,13.775072679526902,16.49141599891279,0.0,NORMAL,NORMAL
241,1713.42,21.97,1.0358,0.686,4506.41,614.9,150.35,49.79,96.97,16.49,0.66,0.03486434551681793,22.718242806257607,13.87775780553379,20.49233789072923,0.0,NORMAL,NORMAL
242,3587.44,7.42,0.8554,0.204,2717.37,497.2,100.7,35.66,73.78,4.72,0.189,0.024243550136285253,24.709757898150865,14.105734976174189,13.644607686065548,0.0,NORMAL,NORMAL
243,2175.16,24.63,0.9889,0.611,4210.12,595.4,144.66,47.45,94.65,14.54,0.582,0.03776360073077459,23.17590864234545,13.998550103087924,18.627815593848407,0.0,NORMAL,NORMAL
244,973.19,39.91,1.1146,0.514,3908.78,575.58,145.16,45.07,96.06,12.56,0.502,0.031248024112916252,23.36484176769428,14.15570763028069,16.88900052300904,0.0,NORMAL,NORMAL
245,918.07,8.6,1.1206,0.851,5164.09,658.16,159.24,54.98,99.89,20.82,0.833,0.04731875183887948,22.245127592541024,14.078482029300034,21.923976532149773,0.0,NORMAL,NORMAL
246,3154.39,26.55,0.8948,0.507,3797.02,568.23,135.83,44.19,90.88,11.82,0.473,0.030404272194132272,22.938698265705085,13.867905029468737,16.458746416362484,0.0,NORMAL,NORMAL
247,1196.78,24.5,1.0903,0.638,4356.28,605.02,148.06,48.6,96.15,15.5,0.62,0.04086486802633173,23.807603133288602,14.006723170802987,19.59497340798579,0.0,NORMAL,NORMAL
248,4178.03,26.37,0.8039,0.64,4221.49,596.15,145.8,47.54,95.3,14.62,0.585,0.0380177114633549,23.218783785611674,13.828056325200743,18.586644646993975,0.0,NORMAL,NORMAL
249,554.43,25.65,1.1611,0.497,3865.34,572.72,137.0,44.73,91.33,12.27,0.491,0.02981950986599064,22.7140203922315,13.970202158833686,17.29046504868618,0.0,NORMAL,NORMAL
250,2369.28,20.53,0.9697,0.627,4257.66,598.53,143.74,47.82,93.92,14.85,0.594,0.03863340779108913,23.574825060992065,13.975766441353583,18.529564566193603,0.0,NORMAL,NORMAL
251,1908.36,21.78,1.0158,0.272,2990.69,515.18,114.35,37.82,80.96,6.52,0.261,0.031227290786072122,24.356329471707753,14.043968663624618,13.95685836757586,0.0,NORMAL,NORMAL
252,12.25,26.1,1.2236,0.216,2819.55,503.92,112.46,36.47,80.46,5.39,0.216,0.027442932404761776,24.34139824934641,14.042317151733508,13.108718205202775,0.0,NORMAL,NORMAL
253,4206.1,9.38,0.8015,0.616,4138.91,590.72,135.35,46.89,89.33,14.07,0.563,0.036778179182896324,23.173870520286847,14.004776011920669,19.126560698888156,0.0,NORMAL,NORMAL
254,2542.0,34.78,0.9528,0.66,4367.41,605.75,153.46,48.69,99.35,15.58,0.623,0.03970419422741208,22.74878707293008,14.013133137501583,19.69545640361568,0.0,NORMAL,NORMAL
255,1563.74,12.19,1.0514,0.799,4928.06,642.64,155.44,53.12,98.48,19.26,0.771,0.04771188297283105,22.479171633298932,13.819431866925774,20.685148679808986,0.0,NORMAL,NORMAL
256,3457.53,5.97,0.8671,0.702,4471.29,612.59,141.51,49.51,91.8,16.26,0.65,0.03628410806564307,23.510410458314094,14.064451779266548,20.112214749057163,0.0,NORMAL,NORMAL
257,2779.66,33.32,0.9299,0.607,4166.35,592.52,147.97,47.1,96.8,14.25,0.57,0.04158515278647612,23.397184332921384,13.845661902253998,19.001794565309886,0.0,NORMAL,NORMAL
258,3969.91,10.73,0.8217,0.56,3952.49,578.45,131.61,45.41,87.77,12.85,0.514,0.027984843326937722,23.20440165754648,13.883549904420088,17.68650745374492,0.0,NORMAL,NORMAL
259,689.59,27.2,1.1459,0.792,4962.49,644.9,163.77,53.39,103.35,19.49,0.78,0.0441938229651295,22.812799355471036,14.001838751981904,21.97539117544864,0.0,NORMAL,NORMAL
260,2051.14,13.09,1.0013,0.68,4465.92,612.23,144.95,49.47,93.88,16.22,0.649,0.04361354740047767,23.09032721308089,13.973184330687499,19.380667358534964,0.0,NORMAL,NORMAL
261,3314.31,39.37,0.8801,0.786,4777.99,632.76,165.48,51.93,105.05,18.28,0.731,0.04031989385362714,22.996482850912138,13.996260439117618,20.798610940365712,0.0,NORMAL,NORMAL
262,345.52,28.77,1.1849,0.209,2788.6,501.88,113.06,36.23,80.93,5.19,0.208,0.02796157590812001,24.043627553025445,14.07084144433837,12.81165414842008,0.0,NORMAL,NORMAL
263,1124.09,33.07,1.0982,0.536,3984.26,580.54,143.53,45.67,94.81,13.05,0.522,0.03555553730594263,23.5857988786753,14.209439146407114,17.65832414832713,0.0,NORMAL,NORMAL
264,4340.98,27.24,0.7901,0.822,4845.79,637.22,161.02,52.47,102.13,18.72,0.749,0.04224043007035904,22.777464224958955,14.026226837085568,20.40071346400523,0.0,NORMAL,NORMAL
